"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000260903",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"XKR7","343702","XK related 7"
"ENSG00000101180",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"HRH3","11255","histamine receptor H3"
"ENSG00000101197",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"BIRC7","79444","baculoviral IAP repeat containing 7"
"ENSG00000105251",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SHD","56961","Src homology 2 domain containing transforming protein D"
"ENSG00000267952",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000188000",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OR7D2","162998","olfactory receptor family 7 subfamily D member 2"
"ENSG00000130167",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"TSPAN16","26526","tetraspanin 16"
"ENSG00000196361",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ELAVL3","1995","ELAV like RNA binding protein 3"
"ENSG00000186529",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP4F3","4051","cytochrome P450 family 4 subfamily F member 3"
"ENSG00000186115",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CYP4F2","8529","cytochrome P450 family 4 subfamily F member 2"
"ENSG00000268790",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000269067",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ZNF728","388523","zinc finger protein 728"
"ENSG00000021488",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SLC7A9","11136","solute carrier family 7 member 9"
"ENSG00000089356",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"FXYD3","5349","FXYD domain containing ion transport regulator 3"
"ENSG00000105679",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"GAPDHS","26330","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic"
"ENSG00000188223",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000171777",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RASGRP4","115727","RAS guanyl releasing protein 4"
"ENSG00000262484",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CCER2","643669","coiled-coil glutamate rich protein 2"
"ENSG00000188505",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"NCCRP1","342897","NCCRP1, F-box associated domain containing"
"ENSG00000221826",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"PSG3","5671","pregnancy specific beta-1-glycoprotein 3"
"ENSG00000268434",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,NA,NA,NA
"ENSG00000177202",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SPACA4","171169","sperm acrosome associated 4"
"ENSG00000180043",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"FAM71E2","284418","family with sequence similarity 71 member E2"
"ENSG00000197213",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"ZSCAN5B","342933","zinc finger and SCAN domain containing 5B"
"ENSG00000099985",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"OSM","5008","oncostatin M"
"ENSG00000100346",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"CACNA1I","8911","calcium voltage-gated channel subunit alpha1 I"
"ENSG00000188263",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"IL17REL","400935","interleukin 17 receptor E like"
"ENSG00000217442",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SYCE3","644186","synaptonemal complex central element protein 3"
"ENSG00000155307",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"SAMSN1","64092","SAM domain, SH3 domain and nuclear localization signals 1"
"ENSG00000183421",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"RIPK4","54101","receptor interacting serine/threonine kinase 4"
"ENSG00000188710",5.59408404762945,-0.145355132939009,0.75492826877894,-0.192541647929165,0.847317947826729,0.896337346760719,"QRFP","347148","pyroglutamylated RFamide peptide"
"ENSG00000174903",2037.72887665406,0.0103109562178564,0.0536133449634449,0.192320703453342,0.847491002088304,0.89638229063183,"RAB1B","81876","RAB1B, member RAS oncogene family"
"ENSG00000236699",2.11200545033721,0.245471167963123,1.27660839695818,0.19228384252212,0.847519874045386,0.89638229063183,"ARHGEF38","54848","Rho guanine nucleotide exchange factor 38"
"ENSG00000141622",0.880976488688188,0.373072913287364,1.94051641180197,0.192254448876795,0.847542897269273,0.89638229063183,"RNF165","494470","ring finger protein 165"
"ENSG00000159708",0.687587104718544,-0.450055811385043,2.34426742117596,-0.191981429814556,0.847756751712306,0.896425715120753,"LRRC36","55282","leucine rich repeat containing 36"
"ENSG00000221944",42.8978800059833,0.052779010322054,0.274928664214973,0.191973472365126,0.847762984910168,0.896425715120753,"TIGD1","200765","tigger transposable element derived 1"
"ENSG00000111775",417.11418849553,0.0175234120612257,0.0912925409627292,0.191947905890578,0.847783011604486,0.896425715120753,"COX6A1","1337","cytochrome c oxidase subunit 6A1"
"ENSG00000187942",2.65269756553018,-0.207264525909633,1.0801135213555,-0.191891427902433,0.84782725220981,0.896425715120753,"LDLRAD2","401944","low density lipoprotein receptor class A domain containing 2"
"ENSG00000020577",1660.00319774498,-0.0105626828085269,0.0551342701553799,-0.191581076139379,0.848070366976322,0.896618441068654,"SAMD4A","23034","sterile alpha motif domain containing 4A"
"ENSG00000137857",10.7510051977034,0.101847374008428,0.532287712871198,0.191338953625391,0.848260044242824,0.896754646872588,"DUOX1","53905","dual oxidase 1"
"ENSG00000136240",8648.24871882039,0.00739350932171056,0.038657510356436,0.191256737786261,0.848324453617231,0.89675841324134,"KDELR2","11014","KDEL endoplasmic reticulum protein retention receptor 2"
"ENSG00000144452",6.28416233828503,0.132338866311301,0.692243746130826,0.191173798320297,0.848389430920192,0.896762779380462,"ABCA12","26154","ATP binding cassette subfamily A member 12"
"ENSG00000172262",407.89102388271,0.0180322886626257,0.0945272156118951,0.190762930505239,0.848711332461797,0.897038698925844,"ZNF131","7690","zinc finger protein 131"
"ENSG00000186272",49.3812897990679,-0.0494727495150249,0.259850234704292,-0.19038947404194,0.849003945319622,0.897283624676988,"ZNF17","7565","zinc finger protein 17"
"ENSG00000162482",3.28146473856211,-0.181025121609471,0.952182748954849,-0.190115943402851,0.849218276896223,0.897445788390688,"AKR7A3","22977","aldo-keto reductase family 7 member A3"
"ENSG00000145198",1.30883126274939,-0.293665148700392,1.55257255556233,-0.18914745571683,0.849977248441713,0.898140166863295,"VWA5B2","90113","von Willebrand factor A domain containing 5B2"
"ENSG00000139200",223.244401643031,0.0231013449414363,0.122150508124477,0.189121971706372,0.849997221292525,0.898140166863295,"PIANP","196500","PILR alpha associated neural protein"
"ENSG00000142794",199.570854862967,-0.0250979410648019,0.132804002923987,-0.188984823591253,0.850104711476023,0.898189349611702,"NBPF3","84224","NBPF member 3"
"ENSG00000177842",5.86032970704434,-0.137562788501736,0.728736400016774,-0.188768927280933,0.850273926401624,0.898303736724526,"ZNF620","253639","zinc finger protein 620"
"ENSG00000185838",67.6321204522643,-0.0403128370140515,0.213776734592214,-0.188574482115416,0.850426334280063,0.898400352277225,"GNB1L","54584","G protein subunit beta 1 like"
"ENSG00000143373",397.041273657482,-0.017541477523426,0.0937225614869851,-0.187163872232215,0.851532150038636,0.899504073055434,"ZNF687","57592","zinc finger protein 687"
"ENSG00000240972",1.58046858990105,0.271737961622403,1.4528695806905,0.187035343869788,0.85163292149195,0.899546047226285,"MIF","4282","macrophage migration inhibitory factor"
"ENSG00000187173",7.40355212968342,-0.124454824269976,0.666129092464733,-0.186832891218552,0.851791657500967,0.899649236652519,"LCE2A","353139","late cornified envelope 2A"
"ENSG00000142530",3.30993015195115,0.189205363745584,1.01360421121085,0.186665921128682,0.851922577398855,0.899723034446745,"FAM71E1","112703","family with sequence similarity 71 member E1"
"ENSG00000188906",30.9642548470342,-0.0608018057394334,0.327487538390086,-0.185661433220734,0.852710274239407,0.900439541106797,"LRRK2","120892","leucine rich repeat kinase 2"
"ENSG00000242419",6.86004816855753,-0.123454281651741,0.665002142212552,-0.185644938286953,0.852723210423909,0.900439541106797,"PCDHGC4","56098","protocadherin gamma subfamily C, 4"
"ENSG00000258315",1.99735849197192,-0.228977308037993,1.23479791666405,-0.185437070267013,0.852886234724369,0.900547164878045,"C17orf49","124944","chromosome 17 open reading frame 49"
"ENSG00000047188",538.695248177935,-0.0163146038038087,0.088040710936706,-0.185307497295626,0.852987857879391,0.900587340223364,"YTHDC2","64848","YTH domain containing 2"
"ENSG00000145911",5.1783180464441,0.1448440400474,0.781957046066187,0.185232732125212,0.853046496778272,0.900587340223364,"N4BP3","23138","NEDD4 binding protein 3"
"ENSG00000138378",5.22322742222115,0.143644513287155,0.775947563851387,0.185121417965643,0.853133802835311,0.900614997936166,"STAT4","6775","signal transducer and activator of transcription 4"
"ENSG00000166130",2549.62407189406,0.00998722745160355,0.0540940823207355,0.184626987336381,0.853521616996444,0.900869962592171,"IKBIP","121457","IKBKB interacting protein"
"ENSG00000112242",533.047816467535,0.0156123052095974,0.0845669189084038,0.184614804596433,0.85353117316054,0.900869962592171,"E2F3","1871","E2F transcription factor 3"
"ENSG00000115266",82.9620740431172,0.0369383220674005,0.200121250128721,0.184579708769764,0.853558702513033,0.900869962592171,"APC2","10297","APC regulator of WNT signaling pathway 2"
"ENSG00000123570",24.6126258422777,0.0701547685585245,0.381036366116641,0.184115677129487,0.85392270814607,0.90118960778065,"RAB9B","51209","RAB9B, member RAS oncogene family"
"ENSG00000189042",66.1238152128315,0.0415763388280956,0.226195325112647,0.18380724184901,0.854164674762455,0.901380422214597,"ZNF567","163081","zinc finger protein 567"
"ENSG00000132692",1.82552075267164,0.256060450566938,1.39483617062794,0.183577437952203,0.854344964197149,0.901506127467429,"BCAN","63827","brevican"
"ENSG00000197971",31.0778616889537,-0.0584916338223694,0.3192584437418,-0.18321092196288,0.854632524928317,0.901744999455437,"MBP","4155","myelin basic protein"
"ENSG00000279937",1.15842709435976,0.299768999676703,1.63882047466023,0.182917533867675,0.854862724970077,0.901901105843939,NA,NA,NA
"ENSG00000100417",714.293385968695,0.0140124932380168,0.0766269535326632,0.182866375237583,0.854902866646752,0.901901105843939,"PMM1","5372","phosphomannomutase 1"
"ENSG00000183474",100.400676580217,0.0322693402591489,0.176672799094094,0.182650302845786,0.855072412233491,0.902015404158413,"GTF2H2C","728340","GTF2H2 family member C"
"ENSG00000182983",7.49020441807474,0.11744078516016,0.643902704956942,0.182389022838494,0.85527743983018,0.902167113385141,"ZNF662","389114","zinc finger protein 662"
"ENSG00000115956",0.861732253574329,0.343638932274468,1.88602913527609,0.18220234557732,0.855423932301591,0.902192494222187,"PLEK","5341","pleckstrin"
"ENSG00000175920",0.861732253574329,0.343638932274468,1.88602913527609,0.18220234557732,0.855423932301591,0.902192494222187,"DOK7","285489","docking protein 7"
"ENSG00000136449",2.43610912550097,-0.206055195125525,1.13285227388123,-0.181890613521536,0.85566857094731,0.902385931922823,"MYCBPAP","84073","MYCBP associated protein"
"ENSG00000161914",46.7337082660598,0.0476807452714081,0.262631362752644,0.181550081344685,0.855935826979315,0.902603192474324,"ZNF653","115950","zinc finger protein 653"
"ENSG00000131187",11.6811532792555,-0.0936051629405847,0.51611665385003,-0.181364352888686,0.856081597116496,0.902641001381279,"F12","2161","coagulation factor XII"
"ENSG00000171861",112.937332741725,-0.030594349520177,0.168704886635452,-0.181348330391206,0.856094172703726,0.902641001381279,"MRM3","55178","mitochondrial rRNA methyltransferase 3"
"ENSG00000203943",7.11937322232137,0.124793534907696,0.690197650402587,0.180808402976894,0.856517967200683,0.902998236970883,"SAMD13","148418","sterile alpha motif domain containing 13"
"ENSG00000155465",51.2973942901845,-0.0456313978470189,0.25244112699954,-0.180760553517502,0.856555526723636,0.902998236970883,"SLC7A7","9056","solute carrier family 7 member 7"
"ENSG00000188004",2.15378536581348,0.233558693674401,1.29372246429499,0.180532301262681,0.856734698228983,0.903122522172859,"SNHG28","284677","small nucleolar RNA host gene 28"
"ENSG00000125846",156.59745126548,0.0261916623885183,0.145296316513132,0.180263774175934,0.856945493779542,0.903280123539042,"ZNF133","7692","zinc finger protein 133"
"ENSG00000067955",1253.81619590722,-0.0117758901238089,0.0657456171274885,-0.179112930082838,0.857849029448697,0.904167846385961,"CBFB","865","core-binding factor subunit beta"
"ENSG00000184860",5.0336490672558,0.150109993357667,0.838672003350898,0.178985339629682,0.857949213088503,0.90420877449216,"SDR42E1","93517","short chain dehydrogenase/reductase family 42E, member 1"
"ENSG00000166166",362.874486858219,-0.0178245730379168,0.0997239199001956,-0.17873919372359,0.858142492576167,0.904347805190386,"TRMT61A","115708","tRNA methyltransferase 61A"
"ENSG00000162849",211.381778414525,-0.0259187155928493,0.145212685740898,-0.178487956893078,0.858339778345287,0.904491037698615,"KIF26B","55083","kinesin family member 26B"
"ENSG00000088038",699.922330586624,0.0136784898321782,0.0767092454082375,0.178316052509484,0.858474772762205,0.904526583917028,"CNOT3","4849","CCR4-NOT transcription complex subunit 3"
"ENSG00000128313",4.42219534934141,0.148168917289466,0.831061773683482,0.178288692828143,0.858496258368259,0.904526583917028,"APOL5","80831","apolipoprotein L5"
"ENSG00000197448",710.186082150988,0.0132376099238085,0.0748721203886154,0.176802925509525,0.859663191033687,0.905680072593241,"GSTK1","373156","glutathione S-transferase kappa 1"
"ENSG00000154582",1064.0499665741,-0.0129356457086206,0.0732217143338921,-0.176664065110984,0.859772268724033,0.905680072593241,"ELOC","6921","elongin C"
"ENSG00000242028",9.30631690619,-0.114251619896913,0.646850631089881,-0.176627515543132,0.859800979603955,0.905680072593241,"HYPK","25764","huntingtin interacting protein K"
"ENSG00000167792",1209.86485082998,0.0107902524522304,0.0611062391128177,0.176581845142014,0.859836855456957,0.905680072593241,"NDUFV1","4723","NADH:ubiquinone oxidoreductase core subunit V1"
"ENSG00000113593",244.79086275381,0.0214734808683813,0.121944447561081,0.176092321527189,0.8602214132012,0.906020380744607,"PPWD1","23398","peptidylprolyl isomerase domain and WD repeat containing 1"
"ENSG00000131043",604.478842622295,-0.013668392541946,0.0777643070925356,-0.175766917406996,0.860477061044211,0.906224876780733,"AAR2","25980","AAR2 splicing factor"
"ENSG00000120215",5.06400358555338,-0.137716129097215,0.785475994713792,-0.175328246851637,0.860821717744766,0.906523077965157,"MLANA","2315","melan-A"
"ENSG00000074842",2937.15206885341,-0.00793626901213772,0.045350668030351,-0.174997841417162,0.861081329713065,0.906731683145981,"MYDGF","56005","myeloid derived growth factor"
"ENSG00000078618",3671.94077177026,0.00751094056198439,0.0430568910885673,0.17444224076779,0.861517919856514,0.907076594291854,"NRDC","4898","nardilysin convertase"
"ENSG00000180535",3.12875647051663,-0.175688616894728,1.00724815444158,-0.174424362179278,0.861531969527573,0.907076594291854,"BHLHA15","168620","basic helix-loop-helix family member a15"
"ENSG00000166578",3.52169096840548,-0.162766773431243,0.935407288051121,-0.174006313089948,0.861860500793935,0.907357672740982,"IQCD","115811","IQ motif containing D"
"ENSG00000106714",14.5799295318258,0.0838284520525388,0.482040529323853,0.173903327527507,0.86194143748968,0.907378064694493,"CNTNAP3","79937","contactin associated protein family member 3"
"ENSG00000131379",1.00242407116608,-0.313417289490484,1.80613321652758,-0.173529442137746,0.862235287437795,0.907622574548833,"C3orf20","84077","chromosome 3 open reading frame 20"
"ENSG00000160446",252.924969161588,-0.0204951713704533,0.118189500470946,-0.173409408524334,0.862329630207986,0.907651190684822,"ZDHHC12","84885","zinc finger DHHC-type palmitoyltransferase 12"
"ENSG00000204315",56.1745080076352,0.0425923370393703,0.245718203995503,0.173338142420045,0.862385644128075,0.907651190684822,"FKBPL","63943","FKBP prolyl isomerase like"
"ENSG00000114023",204.72863694659,-0.0221575286391132,0.128050318438784,-0.17303766916992,0.86262181848918,0.907779971504573,"FAM162A","26355","family with sequence similarity 162 member A"
"ENSG00000168116",188.855836738855,0.0233595775632876,0.135006369229894,0.173025744611426,0.862631191540341,0.907779971504573,"KIAA1586","57691","KIAA1586"
"ENSG00000160201",15.435126921755,-0.078318679311197,0.45543350861504,-0.171965122964628,0.863464948328561,0.908592489537793,"U2AF1","7307","U2 small nuclear RNA auxiliary factor 1"
"ENSG00000174599",56.5352874032318,-0.040540906940049,0.236004237826649,-0.171780419340721,0.863610159789121,0.908680412291859,"TRAM1L1","133022","translocation associated membrane protein 1 like 1"
"ENSG00000148483",1.44982162058174,0.253138703295651,1.47474730043787,0.171648867043521,0.863713587213935,0.908724360962234,"TMEM236","653567","transmembrane protein 236"
"ENSG00000132522",11.6958734315823,0.0910831664224877,0.531556217474504,0.171351897368892,0.863947075633577,0.908905132463963,"GPS2","2874","G protein pathway suppressor 2"
"ENSG00000180209",1.2831661220862,-0.266829347587357,1.55952474444197,-0.171096578325106,0.864147826303541,0.909031617758606,"MYLPF","29895","myosin light chain, phosphorylatable, fast skeletal muscle"
"ENSG00000124575",0.782727962269861,0.342775974713371,2.00496399003173,0.170963656413573,0.864252342789631,0.909031617758606,"H1-3","3007","H1.3 linker histone, cluster member"
"ENSG00000166800",0.782727962269861,0.342775974713371,2.00496399003173,0.170963656413573,0.864252342789631,0.909031617758606,"LDHAL6A","160287","lactate dehydrogenase A like 6A"
"ENSG00000153789",1.40178278450391,0.253843019769699,1.48604566050912,0.170817779369398,0.86436704862885,0.909087387618069,"CIBAR2","339145","CBY1 interacting BAR domain containing 2"
"ENSG00000172175",427.807062163237,-0.0157801275025225,0.0925895504296097,-0.170430976598371,0.864671212689691,0.909342395648685,"MALT1","10892","MALT1 paracaspase"
"ENSG00000063761",62.206030520023,0.0387578169522136,0.227521413564237,0.170347996459115,0.864736467101093,0.90934613286735,"ADCK1","57143","aarF domain containing kinase 1"
"ENSG00000204152",148.73117506221,-0.0254638861498115,0.149854296582724,-0.169924298004726,0.86506967196093,0.909595583003274,"TIMM23B","100652748","translocase of inner mitochondrial membrane 23 homolog B"
"ENSG00000162526",1.89268906000426,-0.220317497572326,1.29704452701453,-0.169861167433813,0.865119321147778,0.909595583003274,"TSSK3","81629","testis specific serine kinase 3"
"ENSG00000088766",561.557261595744,0.0138954189082555,0.0818287676874937,0.169810927146336,0.865158833121176,0.909595583003274,"CRLS1","54675","cardiolipin synthase 1"
"ENSG00000099308",205.430997195004,0.0213228545633736,0.125694503997645,0.169640309521991,0.86529301956318,0.909662579735059,"MAST3","23031","microtubule associated serine/threonine kinase 3"
"ENSG00000036448",3.76065310384933,-0.156048280753663,0.920242795909034,-0.169572944713482,0.865346001349269,0.909662579735059,"MYOM2","9172","myomesin 2"
"ENSG00000100395",422.982550583105,0.0152995066556918,0.0903422158776076,0.169350579981556,0.865520893407103,0.909781536768695,"L3MBTL2","83746","L3MBTL histone methyl-lysine binding protein 2"
"ENSG00000129028",61.822240252901,0.0384457097399921,0.227123802424655,0.169272041633531,0.865582666167838,0.909781581370817,"THAP10","56906","THAP domain containing 10"
"ENSG00000186790",0.816822877797283,0.348631559553387,2.06250477120532,0.169033092393599,0.86577061194347,0.909914232248653,"FOXE3","2301","forkhead box E3"
"ENSG00000137496",36.1025095514145,-0.0489884094993949,0.289964021101844,-0.168946510374777,0.865838714995546,0.909920919966084,"IL18BP","10068","interleukin 18 binding protein"
"ENSG00000075539",1068.47208785943,0.0109205792483228,0.0648150610279801,0.168488296934696,0.866199149752003,0.910179667229484,"FRYL","285527","FRY like transcription coactivator"
"ENSG00000234284",26.205708374605,-0.0589199813813125,0.349722285794307,-0.168476484841366,0.866208441617638,0.910179667229484,"ZNF879","345462","zinc finger protein 879"
"ENSG00000171135",381.58563027667,0.0162898063077115,0.096776636315766,0.168323749696782,0.866328590863659,0.910241018902731,"JAGN1","84522","jagunal homolog 1"
"ENSG00000176920",14.8277427886454,-0.0767184961580821,0.456012391986879,-0.168237744206499,0.866396248523579,0.91024721348307,"FUT2","2524","fucosyltransferase 2"
"ENSG00000143061",0.661921964055357,-0.379291831284893,2.25774000232535,-0.167996239998513,0.866586237087562,0.910381920464502,"IGSF3","3321","immunoglobulin superfamily member 3"
"ENSG00000125912",2606.48200965375,-0.00793433243439527,0.0472729533145403,-0.167840845093865,0.866708488536029,0.910445452889808,"NCLN","56926","nicalin"
"ENSG00000149115",3694.55333798851,0.00779647981441286,0.0464952009968827,0.167683538241626,0.866832247389314,0.910510559619679,"TNKS1BP1","85456","tankyrase 1 binding protein 1"
"ENSG00000171174",15.2046604846938,0.0751819469467666,0.449165965183574,0.167381219358506,0.867070101489045,0.910695492855298,"RBKS","64080","ribokinase"
"ENSG00000171100",182.584256940597,-0.0227707466220598,0.136301294948455,-0.16706185095799,0.86732138263591,0.910829912741613,"MTM1","4534","myotubularin 1"
"ENSG00000125817",1927.46422185122,-0.00913362209140713,0.0546722250322473,-0.167061466512838,0.867321685127955,0.910829912741613,"CENPB","1059","centromere protein B"
"ENSG00000183578",23.8281586302772,-0.0607399063426442,0.364074492150949,-0.166833732250214,0.867500876137474,0.910953182224018,"TNFAIP8L3","388121","TNF alpha induced protein 8 like 3"
"ENSG00000196865",400.599823171582,-0.0155750166965967,0.0936642014759265,-0.166285693479165,0.867932124253952,0.911114449646899,"NHLRC2","374354","NHL repeat containing 2"
"ENSG00000115085",0.709960800133185,-0.367168081039116,2.20958899225187,-0.166170306933382,0.868022926183181,0.911114449646899,"ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70"
"ENSG00000130948",0.709960800133185,-0.367168081039116,2.20958899225187,-0.166170306933382,0.868022926183181,0.911114449646899,"HSD17B3","3293","hydroxysteroid 17-beta dehydrogenase 3"
"ENSG00000134489",0.709960800133185,-0.367168081039116,2.20958899225187,-0.166170306933382,0.868022926183181,0.911114449646899,"HRH4","59340","histamine receptor H4"
"ENSG00000165006",915.758443705576,0.0110657989609997,0.0665999649952777,0.166153224882089,0.868036368827443,0.911114449646899,"UBAP1","51271","ubiquitin associated protein 1"
"ENSG00000171766",1.32590795350023,0.275741412630753,1.65985053385737,0.16612424251836,0.868059176456907,0.911114449646899,"GATM","2628","glycine amidinotransferase"
"ENSG00000141527",2.77019032706237,-0.180307907227019,1.08603946423422,-0.166023347369017,0.868138576606045,0.911114449646899,"CARD14","79092","caspase recruitment domain family member 14"
"ENSG00000132819",174.224958776792,0.0244624891279062,0.147355444156859,0.166010080373182,0.868149017260917,0.911114449646899,"RBM38","55544","RNA binding motif protein 38"
"ENSG00000156873",238.691840530725,-0.0200665015123388,0.121072165265686,-0.165740006947955,0.868361560457694,0.911272620195492,"PHKG2","5261","phosphorylase kinase catalytic subunit gamma 2"
"ENSG00000007255",32.9167171158943,-0.0510431207568731,0.309419151617032,-0.164964322635236,0.868972063683661,0.911848364155913,"TRAPPC6A","79090","trafficking protein particle complex subunit 6A"
"ENSG00000196972",17.8788589430094,-0.0680962930960287,0.413085204109633,-0.164848056571777,0.869063577763305,0.911879468110181,"SMIM10L2B","644596","small integral membrane protein 10 like 2B"
"ENSG00000132465",3.41603088094548,-0.159950784041798,0.974593651281264,-0.164120486349891,0.869636294708622,0.912415441832112,"JCHAIN","3512","joining chain of multimeric IgA and IgM"
"ENSG00000136270",783.540061872218,0.0120775863185514,0.0736711099717628,0.163939247327488,0.869778970159026,0.912500175270766,"TBRG4","9238","transforming growth factor beta regulator 4"
"ENSG00000108433",381.757274712552,-0.016436080082672,0.100395174405607,-0.163713845610432,0.869956417393832,0.912621373731247,"GOSR2","9570","golgi SNAP receptor complex member 2"
"ENSG00000137513",165.513155986936,-0.0238482002429336,0.145911968114689,-0.163442386194042,0.870170132189012,0.912780598448517,"NARS2","79731","asparaginyl-tRNA synthetase 2, mitochondrial"
"ENSG00000102678",6.6054202102819,0.111355059045276,0.683211945552804,0.162987576212789,0.870528216613798,0.913062698427829,"FGF9","2254","fibroblast growth factor 9"
"ENSG00000171450",1.76995559169308,-0.222460813905215,1.36581407617159,-0.162877816085172,0.870614637764168,0.913062698427829,"CDK5R2","8941","cyclin dependent kinase 5 regulatory subunit 2"
"ENSG00000130812",2.27167963734271,-0.187314400448766,1.15012238807773,-0.162864754560456,0.870624922038694,0.913062698427829,"ANGPTL6","83854","angiopoietin like 6"
"ENSG00000106344",483.563316610378,0.0140586847873215,0.0864012599088434,0.162713886373346,0.870743712960419,0.913122302661922,"RBM28","55131","RNA binding motif protein 28"
"ENSG00000121903",116.734905495429,-0.0271649550298529,0.167115073566161,-0.162552392493178,0.870870873594883,0.913125719208319,"ZSCAN20","7579","zinc finger and SCAN domain containing 20"
"ENSG00000168286",234.866193438072,0.0200265365366815,0.123356669495298,0.162346605324367,0.871032915698346,0.913125719208319,"THAP11","57215","THAP domain containing 11"
"ENSG00000183971",16.7215033107671,0.0716023818934202,0.441122781729282,0.162318485598784,0.871055058313245,0.913125719208319,"NPW","283869","neuropeptide W"
"ENSG00000159210",811.35762248937,0.0113442720784293,0.0698898830852729,0.162316369374779,0.871056724718134,0.913125719208319,"SNF8","11267","SNF8 subunit of ESCRT-II"
"ENSG00000105146",8.02351371178062,-0.102656908370788,0.632449670885106,-0.162316328233867,0.871056757114246,0.913125719208319,"AURKC","6795","aurora kinase C"
"ENSG00000172382",3.75197223072875,0.14706699195507,0.907954059543745,0.161976248037233,0.871324558175346,0.913341489216803,"PRSS27","83886","serine protease 27"
"ENSG00000080845",2429.20917183823,-0.0076639814121329,0.0473864982444558,-0.161733440875843,0.871515769208435,0.913476950899219,"DLGAP4","22839","DLG associated protein 4"
"ENSG00000239713",26.4869578434807,0.0559157385065525,0.346034495160732,0.161590070610099,0.871628677051706,0.913510241678539,"APOBEC3G","60489","apolipoprotein B mRNA editing enzyme catalytic subunit 3G"
"ENSG00000145536",1.10508794371848,0.267696030188068,1.65719424935016,0.161535698239986,0.871671497402992,0.913510241678539,"ADAMTS16","170690","ADAM metallopeptidase with thrombospondin type 1 motif 16"
"ENSG00000159063",468.990192832324,-0.0141216232442061,0.0875861685517262,-0.161231202114592,0.871911306864388,0.913696589915199,"ALG8","79053","ALG8 alpha-1,3-glucosyltransferase"
"ENSG00000109519",590.526716358097,-0.0133472005979797,0.0829464439853865,-0.160913475691992,0.872161548551746,0.91389384305408,"GRPEL1","80273","GrpE like 1, mitochondrial"
"ENSG00000153165",2.72682870281873,0.173513478567471,1.0795629409179,0.160725671464732,0.872309469390028,0.913983858941436,"RGPD3","653489","RANBP2 like and GRIP domain containing 3"
"ENSG00000198915",2.35068392864718,-0.182757640766139,1.13815209549367,-0.160574005433666,0.872428929845569,0.914044044079334,"RASGEF1A","221002","RasGEF domain family member 1A"
"ENSG00000100243",6240.96733016044,0.00639132823351832,0.0398421420887344,0.160416280311533,0.872553165858357,0.914077511683349,"CYB5R3","1727","cytochrome b5 reductase 3"
